"commune";"type_ecole";"mail";"code_postal";"nom_etablissement";"departement";"adresse";"statut"
"Dijon";"Mater";"ce.0211122f@ac-dijon.fr";"21000";"ECOLE MATERNELLE PETITES ROCHES";"Côte-d'Or";"3 Rue Massoneri";"Public"
"Beaune";"Elem";"ce.0211188c@ac-dijon.fr";"21200";"Ecole primaire privée Notre-Dame";"Côte-d'Or";"13 Rue Jacques De Molay";"Privé"
"Beaune";"Elem";"ce.0211189d@ac-dijon.fr";"21200";"Ecole primaire privée Saint Coeur";"Côte-d'Or";"3 Faubourg Saint Nicolas";"Privé"
"Dijon";"Elem";"ce.0211194j@ac-dijon.fr";"21000";"Ecole primaire privée Saint Joseph";"Côte-d'Or";"1 Rue Maurice Chaume";"Privé"
"Marsannay-la-Côte";"Mater";"ce.0211212d@ac-dijon.fr";"21160";"ECOLE MATERNELLE PAUL COLNET";"Côte-d'Or";"Place Jean Bart";"Public"
"Arnay-le-Duc";"Elem";"ce.0211238g@ac-dijon.fr";"21230";"ECOLE ELEMENTAIRE PUBLIQUE     PIERRE MEUNIER";"Côte-d'Or";"1 Rue De La 1Ere Armee Francaise";"Public"
"Laignes";"Elem";"ce.0211245p@ac-dijon.fr";"21330";"ECOLE ELEMENTAIRE JEAN-PIERRE RECQ";"Côte-d'Or";"2 Rue De L'Amandier";"Public"
"Chevigny-Saint-Sauveur";"Elem";"ce.0211290n@ac-dijon.fr";"21800";"Ecole primaire privée Elisabeth de La Trinité";"Côte-d'Or";"1 Rue De La Visitation";"Privé"
"Marsannay-la-Côte";"Elem";"ce.0211332j@ac-dijon.fr";"21160";"ECOLE ELEMENTAIRE PUBLIQUE     LA PORTE D'OR";"Côte-d'Or";"41 Avenue Marguerite De Salin";"Public"
"Fontaine-Française";"Elem";"ce.0211354h@ac-dijon.fr";"21610";"ECOLE ELEMENTAIRE PUBLIQUE";"Côte-d'Or";"3 Rue Des Murots";"Public"
"Brazey-en-Plaine";"Mater";"ce.0211367x@ac-dijon.fr";"21470";"ECOLE MATERNELLE";"Côte-d'Or";"1  Rue Des Oiseaux";"Public"
"Chevigny-Saint-Sauveur";"Mater";"ce.0211371b@ac-dijon.fr";"21800";"ECOLE MATERNELLE BUISSON ROND";"Côte-d'Or";"12 Rue Des Hervelets";"Public"
"Talant";"Elem";"ce.0211385s@ac-dijon.fr";"21240";"ECOLE PRIMAIRE PUBLIQUE CINQ-ROSES";"Côte-d'Or";"19 Rue Vannerie";"Public"
"Dijon";"Elem";"ce.0211403l@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE PUBLIQUE     LAMARTINE";"Côte-d'Or";"21 Rue Paul Gasq";"Public"
"Dijon";"Mater";"ce.0211404m@ac-dijon.fr";"21000";"ECOLE MATERNELLE COLETTE";"Côte-d'Or";"18 Rue Du Tire Pesseau";"Public"
"Norges-la-Ville";"Mater";"ce.0211444f@ac-dijon.fr";"21490";"ECOLE MATERNELLE";"Côte-d'Or";"1  Route De Bretigny";"Public"
"Dijon";"Elem";"ce.0211463b@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE PUBLIQUE     JEAN BAPTISTE LALLEMAND";"Côte-d'Or";"1 Bis Avenue Du Lac";"Public"
"Longvic";"Elem";"ce.0211466e@ac-dijon.fr";"21600";"ECOLE ELEMENTAIRE PUBLIQUE     MAURICE MAZUE";"Côte-d'Or";"28 Bis Rue Ouges";"Public"
"Chevigny-Saint-Sauveur";"Mater";"ce.0211484z@ac-dijon.fr";"21800";"ECOLE MATERNELLE EZ ALLOUERES";"Côte-d'Or";"Boulevard Yan Pallach";"Public"
"Beire-le-Châtel";"Mater";"ce.0211534d@ac-dijon.fr";"21310";"ECOLE MATERNELLE";"Côte-d'Or";"1  Route De Dijon";"Public"
"Châtillon-sur-Seine";"Elem";"ce.0211559f@ac-dijon.fr";"21400";"ECOLE ELEMENTAIRE PUBLIQUE     LOUIS CAILLETET";"Côte-d'Or";"Rue Claude Petiet";"Public"
"Talant";"Mater";"ce.0211563k@ac-dijon.fr";"21240";"ECOLE MATERNELLE ELSA TRIOLET";"Côte-d'Or";"2 Rue Pierre Brossolette";"Public"
"Aibre";"Elem";"direcole.lu@mailo.com";"25750";"ECOLE SAVOIRS ET LUMIERE";"Doubs";"Grande Rue";"Privé"
"Dijon";"Elem";"ce.0211592s@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE PUBLIQUE     EIFFEL";"Côte-d'Or";"177 Avenue Eiffel";"Public"
"Dijon";"Elem";"ce.0211606g@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE PUBLIQUE     COLETTE";"Côte-d'Or";"16 Rue Du Tire Pesseau";"Public"
"Dijon";"Elem";"ce.0211607h@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE PUBLIQUE     LES CHAMPS PERDRIX";"Côte-d'Or";"3 Rue Du Morvan";"Public"
"Dijon";"Elem";"ce.0211608j@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE PUBLIQUE     COLOMBIERE";"Côte-d'Or";"10 Avenue Jean-Baptiste Greuze";"Public"
"Tart";"Mater";"ce.0211645z@ac-dijon.fr";"21110";"ECOLE MATERNELLE";"Côte-d'Or";"5 Place De La Mairie, Tart Le Haut";"Public"
"Dijon";"Elem";"ce.0211671c@ac-dijon.fr";"21000";"Ecole élémentaire Alain Millot";"Côte-d'Or";"40 Rue De La Charmette";"Public"
"Venarey-les-Laumes";"Mater";"ce.0211689x@ac-dijon.fr";"21150";"ECOLE MATERNELLE JEAN MOULIN";"Côte-d'Or";"1  Rue Madame Lemoine";"Public"
"Dijon";"Elem";"ce.0211697f@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE PUBLIQUE     LARREY";"Côte-d'Or";"93 Avenue Gustave Eiffel";"Public"
"Vielverge";"Mater";"ce.0211720f@ac-dijon.fr";"21270";"ECOLE MATERNELLE";"Côte-d'Or";"15  Grande Rue";"Public"
"Jouey";"Mater";"ce.0211767g@ac-dijon.fr";"21230";"ECOLE MATERNELLE";"Côte-d'Or";"Village";"Public"
"Dijon";"Elem";"ce.0211784a@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE PUBLIQUE     MALADIERE";"Côte-d'Or";"8 Rue La Fontaine";"Public"
"Aignay-le-Duc";"Elem";"ce.0211787d@ac-dijon.fr";"21510";"ECOLE PRIMAIRE";"Côte-d'Or";"Place De La Mairie";"Public"
"Longvic";"Mater";"ce.0211789f@ac-dijon.fr";"21600";"ECOLE MATERNELLE PAUL EMILE VICTOR";"Côte-d'Or";"4 Rue De Verdun";"Public"
"Fontaine-lès-Dijon";"Mater";"ce.0211791h@ac-dijon.fr";"21121";"ECOLE MATERNELLE LES PORTE-FEUILLES";"Côte-d'Or";"5 Place Des Trois Saffres";"Public"
"Plombières-lès-Dijon";"Elem";"ce.0211792j@ac-dijon.fr";"21370";"ECOLE ELEMENTAIRE PUBLIQUE PIERRE CHEVALIER";"Côte-d'Or";"11 Rue Du Moulin";"Public"
"Comblanchien";"Elem";"ce.0211817l@ac-dijon.fr";"21700";"ECOLE ELEMENTAIRE PUBLIQUE     R.P.I.";"Côte-d'Or";"1 Rue Nouvelle";"Public"
"Baubigny";"Mater";"ce.0211820p@ac-dijon.fr";"21340";"ECOLE MATERNELLE";"Côte-d'Or";"24 Rue Des Ecoles, Hameau Evelle";"Public"
"Volnay";"Mater";"ce.0211829z@ac-dijon.fr";"21190";"ECOLE MATERNELLE";"Côte-d'Or";"5 Rue De La Barre";"Public"
"Sainte-Marie-sur-Ouche";"Elem";"ce.0211838j@ac-dijon.fr";"21410";"ECOLE PRIMAIRE PUBLIQUE";"Côte-d'Or";"111 Grande Rue";"Public"
"Poncey-lès-Athée";"Elem";"ce.0211839k@ac-dijon.fr";"21130";"ECOLE ELEMENTAIRE PUBLIQUE     R.P.I.";"Côte-d'Or";"5 Rue Saint Médard";"Public"
"Labergement-Foigney";"Elem";"ce.0211845s@ac-dijon.fr";"21110";"ECOLE ELEMENTAIRE PUBLIQUE     R.P.I.";"Côte-d'Or";"Rue De L'Eglise";"Public"
"Clamerey";"Mater";"ce.0211861j@ac-dijon.fr";"21390";"RPI DE L'AUXOIS";"Côte-d'Or";"Chemin Vicinal 10Bis";"Public"
"Hauteville-lès-Dijon";"Mater";"ce.0211868s@ac-dijon.fr";"21121";"ECOLE MATERNELLE";"Côte-d'Or";"Rue De La Cognée";"Public"
"Quetigny";"Mater";"ce.0211872w@ac-dijon.fr";"21800";"ECOLE MATERNELLE NELSON MANDELA";"Côte-d'Or";"13 Avenue Du Cromois";"Public"
"Brochon";"Mater";"ce.0211897y@ac-dijon.fr";"21220";"ECOLE MATERNELLE";"Côte-d'Or";"2 Rue Du 8 Mai 1945";"Public"
"Corcelles-lès-Cîteaux";"Mater";"ce.0211926e@ac-dijon.fr";"21910";"ECOLE MATERNELLE";"Côte-d'Or";"8 Rue De L'Eglise";"Public"
"Bellefond";"Mater";"ce.0211936r@ac-dijon.fr";"21490";"ECOLE MATERNELLE";"Côte-d'Or";"24 Rue Des Ecoles";"Public"
"Til-Châtel";"Mater";"ce.0211970c@ac-dijon.fr";"21120";"ECOLE MATERNELLE";"Côte-d'Or";"Rue D'Aval";"Public"
"Dijon";"Elem";"ce.0211976j@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE PUBLIQUE     VOLTAIRE";"Côte-d'Or";"27 Boulevard Voltaire";"Public"
"Sombernon";"Mater";"ce.0211979m@ac-dijon.fr";"21540";"ECOLE MATERNELLE";"Côte-d'Or";"1 Bis Rue Ferdinand Mercusot";"Public"
"Dijon";"Elem";"ce.0211992b@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE PUBLIQUE     OUEST";"Côte-d'Or";"2B Rue Albert Gayet";"Public"
"Sainte-Colombe-sur-Seine";"Elem";"ce.0211995e@ac-dijon.fr";"21400";"ECOLE PRIMAIRE PUBLIQUE        LUCIEN TREUFFET";"Côte-d'Or";"Rue Lacroix Laborde";"Public"
"Darois";"Elem";"ce.0212072n@ac-dijon.fr";"21121";"ECOLE PRIMAIRE PUBLIQUE";"Côte-d'Or";"1 Rue La Mare";"Public"
"Beaune";"Elem";"ce.0212100u@ac-dijon.fr";"21200";"ECOLE ELEMENTAIRE PUBLIQUE     CHAMPAGNE SAINT NICOLAS";"Côte-d'Or";"Rue Des Glycines";"Public"
"Dijon";"Elem";"ce.0212110e@ac-dijon.fr";"21000";"ECOLE ELEMENTAIRE PUBLIQUE     CHATEAU DE POUILLY";"Côte-d'Or";"1  Rue E. Manet";"Public"
"Argilly";"Elem";"ce.0212134f@ac-dijon.fr";"21700";"ECOLE PRIMAIRE DE LA FORET";"Côte-d'Or";"1 Voie Romaine";"Public"
"Orgelet";"Elem";"ce.0391068z@ac-besancon.fr";"39270";"Ecole élémentaire Pierre Brantus";"Jura";"6 Chemin Du Quart";"Public"
"Nanchez";"Mater";"ce.0391071c@ac-besancon.fr";"39150";"Ecole maternelle";"Jura";"Route De La Vallée, Villard Sur Bienne";"Public"
"Mouchard";"Elem";"ce.0391142e@ac-besancon.fr";"39330";"Ecole primaire";"Jura";"1 Rue Leopold Alixant";"Public"
"Champagnole";"Elem";"ce.0391163c@ac-besancon.fr";"39300";"Ecole élémentaire Jules Ferry";"Jura";"5 Rue Jules Ferry";"Public"
"Dournon";"Elem";"ce.0391223t@ac-besancon.fr";"39110";"Ecole primaire du Haut Lizon";"Jura";"Chemin Des Genévriers";"Public"
"Biches";"Elem";"ce.0580099t@ac-dijon.fr";"58110";"Ecole élémentaire";"Nièvre";"Le Bourg";"Public"
"Brinay";"Elem";"ce.0580106a@ac-dijon.fr";"58110";"Ecole élémentaire";"Nièvre";"Le Bourg";"Public"
"Charrin";"Elem";"ce.0580108c@ac-dijon.fr";"58300";"Ecole primaire publique";"Nièvre";"Le Bourg";"Public"
"Chiddes";"Elem";"ce.0580114j@ac-dijon.fr";"58170";"E.E.PU PAUL SARRETTE";"Nièvre";"37 Rue De La Fontaine, Le Bourg";"Public"
"Saint-Benin-des-Bois";"Elem";"ce.0580170v@ac-dijon.fr";"58330";"Ecole élémentaire";"Nièvre";"La Croix";"Public"
"Saint-Ouen-sur-Loire";"Elem";"ce.0580184k@ac-dijon.fr";"58160";"Ecole primaire";"Nièvre";"Le Bourg";"Public"
"Clamecy";"Elem";"ce.0580226f@ac-dijon.fr";"58500";"Ecole primaire Claude Tillier";"Nièvre";"28 Avenue De La République";"Public"
"Corvol-l'Orgueilleux";"Elem";"ce.0580233n@ac-dijon.fr";"58460";"Ecole primaire Jean Perraudin";"Nièvre";"Au Bourg";"Public"
"Sardy-lès-Epiry";"Elem";"ce.0580286w@ac-dijon.fr";"58800";"Ecole élémentaire";"Nièvre";"Le Bourg";"Public"
"Saint-Révérien";"Elem";"ce.0580296g@ac-dijon.fr";"58420";"Ecole élémentaire";"Nièvre";"Le Bourg";"Public"
"Varzy";"Elem";"ce.0580302n@ac-dijon.fr";"58210";"Ecole primaire";"Nièvre";"Le Bourg";"Public"
"Alluy";"Mater";"ce.0580311y@ac-dijon.fr";"58110";"Ecole maternelle";"Nièvre";"Le Bourg";"Public"
"Varennes-Vauzelles";"Mater";"ce.0580314b@ac-dijon.fr";"58640";"Ecole maternelle groupe scolaire Romain Rolland";"Nièvre";"18 Bis Avenue Jean Jaurès";"Public"
"Nevers";"Elem";"ce.0580338c@ac-dijon.fr";"58000";"Ecole primaire mouesse";"Nièvre";"1 Rue Busson De Lavesvre";"Public"
"Imphy";"Mater";"ce.0580352t@ac-dijon.fr";"58160";"Ecole maternelle Le beuche";"Nièvre";"Rue Charles Edouard Guillaume";"Public"
"La Machine";"Mater";"ce.0580362d@ac-dijon.fr";"58260";"Ecole maternelle Jacques Prévert";"Nièvre";"1  Rue Du Tunnel";"Public"
"Cosne-Cours-sur-Loire";"Elem";"ce.0580406b@ac-dijon.fr";"58200";"Ecole primaire Paul Bert";"Nièvre";"2 Rue Paul Bert";"Public"
"Donzy";"Elem";"ce.0580414k@ac-dijon.fr";"58220";"Ecole primaire";"Nièvre";"Rue Du Général Leclerc";"Public"
"Garchy";"Mater";"ce.0580417n@ac-dijon.fr";"58150";"Ecole maternelle";"Nièvre";"Au Bourg A Garchy";"Public"
"Germigny-sur-Loire";"Elem";"ce.0580421t@ac-dijon.fr";"58320";"Ecole primaire";"Nièvre";"Le Bourg";"Public"
"La Celle-sur-Loire";"Elem";"ce.0580426y@ac-dijon.fr";"58440";"Ecole primaire";"Nièvre";"Route De Paris, Le Bourg";"Public"
"La Charité-sur-Loire";"Elem";"ce.0580428a@ac-dijon.fr";"58400";"Ecole primaire";"Nièvre";"Les Clairs Bassins";"Public"
"Lurcy-le-Bourg";"Elem";"ce.0580431d@ac-dijon.fr";"58700";"Ecole élémentaire";"Nièvre";"Le Bourg";"Public"
"Mesves-sur-Loire";"Elem";"ce.0580433f@ac-dijon.fr";"58400";"Ecole élémentaire";"Nièvre";"Rue Des Ecoles";"Public"
"Myennes";"Elem";"ce.0580436j@ac-dijon.fr";"58440";"Ecole primaire";"Nièvre";"45 Rue De Paris";"Public"
"Saint-Père";"Elem";"ce.0580469v@ac-dijon.fr";"58200";"Ecole primaire";"Nièvre";"Rue De La Mairie";"Public"
"Varennes-lès-Narcy";"Elem";"ce.0580474a@ac-dijon.fr";"58400";"Ecole élémentaire";"Nièvre";"Le Bourg";"Public"
"Varennes-Vauzelles";"Elem";"ce.0580478e@ac-dijon.fr";"58640";"Ecole élémentaire Saint-Just";"Nièvre";"Avenue Des Acacias";"Public"
"Cossaye";"Elem";"ce.0580490t@ac-dijon.fr";"58300";"Ecole primaire";"Nièvre";"Le Bourg";"Public"
"Imphy";"Elem";"ce.0580510p@ac-dijon.fr";"58160";"Ecole élémentaire Jean Jaurès";"Nièvre";"Avenue Jean Jaurès";"Public"
"Nevers";"Elem";"ce.0580566a@ac-dijon.fr";"58000";"Ecole primaire privée Sainte Julitte";"Nièvre";"17 Rue De La Cathédrale";"Privé"
"Nevers";"Mater";"ce.0580629u@ac-dijon.fr";"58000";"Ecole maternelle";"Nièvre";"Rue De L'Oratoire";"Public"
"Neuvy-sur-Loire";"Elem";"ce.0580647n@ac-dijon.fr";"58450";"Ecole primaire";"Nièvre";"24 Avenue Du 17 Juillet 1944";"Public"
"Saint-Honoré-les-Bains";"Elem";"ce.0580649r@ac-dijon.fr";"58360";"Ecole primaire";"Nièvre";"22 Rue Henri Renaud";"Public"
"Alligny-en-Morvan";"Elem";"ce.0580672r@ac-dijon.fr";"58230";"Ecole primaire";"Nièvre";"Au Bourg";"Public"
"Suilly-la-Tour";"Elem";"ce.0580677w@ac-dijon.fr";"58150";"Ecole élémentaire";"Nièvre";"11 Rue Saint-Symphorien";"Public"
"Pougues-les-Eaux";"Elem";"ce.0580686f@ac-dijon.fr";"58320";"Ecole primaire";"Nièvre";"5 Rue Des Gravières";"Public"
"Magny-Cours";"Elem";"ce.0580736k@ac-dijon.fr";"58470";"Ecole primaire Magny Cours";"Nièvre";"1 Rue Des Ecoles";"Public"
"Saint-Pierre-le-Moûtier";"Elem";"ce.0580748y@ac-dijon.fr";"58240";"Ecole élémentaire Bel air";"Nièvre";"13 Rue Du Champ De Foire";"Public"
"Dornes";"Elem";"ce.0580927t@ac-dijon.fr";"58390";"Ecole primaire";"Nièvre";"Place Du 19 Mars 62, Le Bourg";"Public"
"Saint-Saulge";"Elem";"ce.0580928u@ac-dijon.fr";"58330";"Ecole primaire des Légendes";"Nièvre";"Place Du Champ De Foire, Le Bourg";"Public"
"Amage";"Elem";"ce.0700099c@ac-besancon.fr";"70280";"Ecole élémentaire";"Haute-Saône";"Rue Des Trois Fontaines";"Public"
"Champey";"Elem";"ce.0700218g@ac-besancon.fr";"70400";"Ecole primaire La pierre qui tourne";"Haute-Saône";"12 Rue De La Mairie";"Public"
"Velet";"Elem";"ce.0700316n@ac-besancon.fr";"70100";"Ecole primaire";"Haute-Saône";"57 Grande Rue";"Public"
"Errevet";"Elem";"ce.0700367u@ac-besancon.fr";"70400";"Ecole primaire";"Haute-Saône";"Rue Du Tache";"Public"
"Héricourt";"Mater";"ce.0700471g@ac-besancon.fr";"70400";"Ecole maternelle Jules Ferry";"Haute-Saône";"Rue Jules Ferry";"Public"
"Héricourt";"Mater";"ce.0700474k@ac-besancon.fr";"70400";"Ecole maternelle Gabrielle Paris";"Haute-Saône";"19 Rue De La 5Ème Division Blindée";"Public"
"Larret";"Elem";"ce.0700490c@ac-besancon.fr";"70600";"Ecole élémentaire";"Haute-Saône";"1 Rue Chailles";"Public"
"Magnoncourt";"Elem";"ce.0700528u@ac-besancon.fr";"70800";"Ecole primaire";"Haute-Saône";"Place De La Mairie";"Public"
"Nantilly";"Mater";"ce.0700539f@ac-besancon.fr";"70100";"Ecole maternelle";"Haute-Saône";"Rue De L'Eglise";"Public"
"Mailleroncourt-Charette";"Elem";"ce.0700585f@ac-besancon.fr";"70240";"Ecole primaire";"Haute-Saône";"5 Rue De La Mairie";"Public"
"Maizières";"Elem";"ce.0700588j@ac-besancon.fr";"70190";"ECOLE ELEMENTAIRE PUBLIQUE";"Haute-Saône";"8 Rue De La Poste";"Public"
"Montagney";"Elem";"ce.0700620u@ac-besancon.fr";"70140";"POLE EDUCATIF DES VALLONS FLEURIS";"Haute-Saône";"Rue De La Fontaine";"Public"
"Pusey";"Elem";"ce.0700646x@ac-besancon.fr";"70000";"Ecole primaire";"Haute-Saône";"Rue Du Breuil";"Public"
"Recologne-lès-Rioz";"Mater";"ce.0700659l@ac-besancon.fr";"70190";"Ecole maternelle";"Haute-Saône";"2 Place De La Mairie";"Public"
"Roche-et-Raucourt";"Elem";"ce.0700667v@ac-besancon.fr";"70180";"Ecole élémentaire";"Haute-Saône";"Voie Volon";"Public"
"Servance-Miellin";"Elem";"ce.0700723f@ac-besancon.fr";"70440";"Ecole primaire du Centre";"Haute-Saône";"6 Rue Eugène Guingot";"Public"
"Gy";"Elem";"ce.0700807x@ac-besancon.fr";"70700";"Ecole primaire privée Jeanne d'Arc";"Haute-Saône";"16 Rue Du Grand Mont";"Privé"
"Héricourt";"Elem";"ce.0700809z@ac-besancon.fr";"70400";"Ecole primaire privée Saint Joseph";"Haute-Saône";"4 Rue Du Petit Château";"Privé"
"Champlitte";"Elem";"ce.0700866l@ac-besancon.fr";"70600";"Ecole primaire";"Haute-Saône";"Allée Du Sainfoin";"Public"
"Héricourt";"Mater";"ce.0700877y@ac-besancon.fr";"70400";"Ecole maternelle Louise Michel";"Haute-Saône";"Rue Des Frères Lumière";"Public"
"Corbenay";"Elem";"ce.0700893r@ac-besancon.fr";"70320";"Ecole primaire";"Haute-Saône";"16 Ter Rue Du Contour";"Public"
"Magny-Vernois";"Elem";"ce.0700929e@ac-besancon.fr";"70200";"POLE EDUCATIF JEAN GIRARDOT";"Haute-Saône";"12 B Grande Rue";"Public"
"Fontaine-lès-Luxeuil";"Elem";"ce.0700960n@ac-besancon.fr";"70800";"Ecole primaire Le Sylphe du Grand Bois";"Haute-Saône";"40 Rue Marquiset";"Public"
"Vellexon-Queutrey-et-Vaudey";"Elem";"ce.0700963s@ac-besancon.fr";"70130";"Ecole primaire";"Haute-Saône";"43 Grande Rue Vellexon";"Public"
"Vesoul";"Elem";"ce.0701017a@ac-besancon.fr";"70000";"Ecole primaire du Stade";"Haute-Saône";"Rue Pierre De Coubertin";"Public"
"Plancher-les-Mines";"Elem";"ce.0701064b@ac-besancon.fr";"70290";"Ecole primaire";"Haute-Saône";"2 Rue Des Ecoles";"Public"
"Vesoul";"Elem";"ce.0701120m@ac-besancon.fr";"70000";"Ecole primaire privée du Marteroy";"Haute-Saône";"7 Avenue Aristide Briand";"Privé"
"Châtenoy-le-Royal";"Mater";"ce.0710165u@ac-dijon.fr";"71880";"Ecole maternelle Jean Rostand";"Saône-et-Loire";"8 Bis Rue Du Bourg";"Public"
"Digoin";"Mater";"ce.0710183n@ac-dijon.fr";"71160";"Ecole maternelle La brierette";"Saône-et-Loire";"16 Rue Léon Pic";"Public"
"Mâcon";"Mater";"ce.0710192y@ac-dijon.fr";"71000";"Ecole maternelle Marie Laurencin";"Saône-et-Loire";"7 Bis Rue Lacretelle";"Public"
"Tramayes";"Elem";"ce.0710219c@ac-dijon.fr";"71520";"ECOLE PRIMAIRE PUBLIQUE";"Saône-et-Loire";"24 Rue Neuve";"Public"
"Saint-Point";"Elem";"ce.0710222f@ac-dijon.fr";"71520";"Ecole primaire";"Saône-et-Loire";"1806 Route Du Lac, Le Bourg";"Public"
"Germolles-sur-Grosne";"Elem";"ce.0710227l@ac-dijon.fr";"71520";"Ecole primaire";"Saône-et-Loire";"70 Route De Julienas, Le Bourg";"Public"
"Viré";"Elem";"ce.0710254r@ac-dijon.fr";"71260";"Ecole primaire René Boudier";"Saône-et-Loire";"24 Rue Du 8 Mai 1945";"Public"
"Pouilloux";"Elem";"ce.0710272k@ac-dijon.fr";"71230";"ECOLE PRIMAIRE JULIE-VICTOIRE DAUBIE";"Saône-et-Loire";"1  Route De Saint-Vallier, Le Bourg";"Public"
"Saint-Vallier";"Elem";"ce.0710288c@ac-dijon.fr";"71230";"GRpe SCOLAIRE DES BOIS FRANCS";"Saône-et-Loire";"14 Rue Camille Desmoulins";"Public"
"Saint-Symphorien-de-Marmagne";"Elem";"ce.0710306x@ac-dijon.fr";"71710";"Ecole primaire";"Saône-et-Loire";"147 Route De La Brume, Le Bourg";"Public"
"Les Bizots";"Elem";"ce.0710313e@ac-dijon.fr";"71710";"Ecole primaire";"Saône-et-Loire";"48 Rue Du Lac, Le Bourg";"Public"
"La Motte-Saint-Jean";"Elem";"ce.0710345p@ac-dijon.fr";"71160";"LE CHATEAU";"Saône-et-Loire";"488 Rue Des Souvelaines, Le Chateau";"Public"
"Charnay-lès-Mâcon";"Elem";"ce.0710419v@ac-dijon.fr";"71850";"Ecole primaire Simone Veil";"Saône-et-Loire";"Allée Des Ecoliers";"Public"
"Mazille";"Elem";"ce.0710439s@ac-dijon.fr";"71250";"Ecole primaire";"Saône-et-Loire";"52 Rue De L'Epine";"Public"
"Massilly";"Elem";"ce.0710440t@ac-dijon.fr";"71250";"Ecole primaire";"Saône-et-Loire";"9 Rue Du Bourg, Le Bourg";"Public"
"Buffières";"Elem";"ce.0710450d@ac-dijon.fr";"71250";"ECOLE PRIMAIRE";"Saône-et-Loire";"415  Rue Du Bourg, Le Bourg";"Public"
"Bergesserin";"Elem";"ce.0710456k@ac-dijon.fr";"71250";"Ecole primaire";"Saône-et-Loire";"40 Place Du Village, Le Bourg";"Public"
"Chaintré";"Elem";"ce.0710470a@ac-dijon.fr";"71570";"Ecole primaire Lucie Aubrac";"Saône-et-Loire";"25 Rue Des Plessys, Cidex 401";"Public"
"Chânes";"Elem";"ce.0710471b@ac-dijon.fr";"71570";"Ecole primaire";"Saône-et-Loire";"81 Montée Du Village, Cidex 507";"Public"
"Montchanin";"Elem";"ce.0710473d@ac-dijon.fr";"71210";"Ecole primaire Serge Boutavant";"Saône-et-Loire";"4 Place Général De Gaulle";"Public"
"Verosvres";"Elem";"ce.0710502k@ac-dijon.fr";"71220";"Ecole primaire";"Saône-et-Loire";"210 Route Des Écoliers";"Public"
"Simard";"Elem";"ce.0710523h@ac-dijon.fr";"71330";"ECOLE ELEMENTAIRE";"Saône-et-Loire";"9 Place De La Mairie";"Public"
"Mouthier-en-Bresse";"Elem";"ce.0710547j@ac-dijon.fr";"71270";"Ecole primaire";"Saône-et-Loire";"7 Route De Chaumergy";"Public"
"Frontenaud";"Elem";"ce.0710573m@ac-dijon.fr";"71580";"Ecole primaire";"Saône-et-Loire";"35 Route De Rerafay, Le Bourg";"Public"
"Brienne";"Elem";"ce.0710595l@ac-dijon.fr";"71290";"Ecole primaire";"Saône-et-Loire";"17 Rue De La Platiere";"Public"
"L'Abergement-de-Cuisery";"Mater";"ce.0710596m@ac-dijon.fr";"71290";"Ecole maternelle";"Saône-et-Loire";"35 Rue Des Ecoles, Le Platane";"Public"
"Bosjean";"Elem";"ce.0710630z@ac-dijon.fr";"71330";"Ecole primaire";"Saône-et-Loire";"27 Le Bourg";"Public"
"Sully";"Elem";"ce.0710655b@ac-dijon.fr";"71360";"Ecole primaire";"Saône-et-Loire";"33 Rue Du Reuil D'Ezé";"Public"
"Montcony";"Elem";"ce.0710703d@ac-dijon.fr";"71500";"Ecole primaire";"Saône-et-Loire";"30 Rue De La Villebuguet, Le Bourg";"Public"
"Le Fay";"Elem";"ce.0710704e@ac-dijon.fr";"71580";"Ecole primaire";"Saône-et-Loire";"462 Rue Du Bourg, Le Bourg";"Public"
"Saint-Sernin-du-Bois";"Mater";"ce.0710731j@ac-dijon.fr";"71200";"Ecole maternelle Anne Frank";"Saône-et-Loire";"16 Rue De Bellevue, Le Bourg";"Public"
"Ligny-en-Brionnais";"Elem";"ce.0710753h@ac-dijon.fr";"71110";"Ecole primaire";"Saône-et-Loire";"99 Chemin De L'Ecole, Le Bourg";"Public"
"Matour";"Elem";"ce.0710773e@ac-dijon.fr";"71520";"Ecole primaire";"Saône-et-Loire";"8 Place De La Mairie, 8 Place De L'Eglise";"Public"
"Chenay-le-Châtel";"Elem";"ce.0710789x@ac-dijon.fr";"71340";"Ecole primaire";"Saône-et-Loire";"Le Bourg";"Public"
"Saint-Maurice-lès-Châteauneuf";"Elem";"ce.0710817c@ac-dijon.fr";"71740";"Ecole primaire";"Saône-et-Loire";"104  Rue De L'Ecole, Le Bourg";"Public"
"Saint-Igny-de-Roche";"Elem";"ce.0710818d@ac-dijon.fr";"71170";"Ecole primaire";"Saône-et-Loire";"164 Rue  De La Procession, Le Bourg";"Public"
